area,date,cohort,month,d18O,d18O_cor
Lagoon,2015-07-01,2009,7,-6.04734738595041,-5.46184805633356
Lagoon,2015-08-01,2010,8,-5.80576679628099,-5.22626657978717
Lagoon,2015-08-01,2014,8,-5.80576679628099,-5.22626657978717
Lagoon,2015-08-01,2013,8,-5.80576679628099,-5.22626657978717
Lagoon,2015-08-01,2011,8,-5.80576679628099,-5.22626657978717
Lagoon,2015-08-01,2007,8,-5.80576679628099,-5.22626657978717
Lagoon,2015-08-01,2012,8,-5.80576679628099,-5.22626657978717
Lagoon,2015-08-01,2008,8,-5.80576679628099,-5.22626657978717
Lagoon,2015-08-01,2009,8,-5.80576679628099,-5.22626657978717
Lagoon,2015-09-01,2010,9,-5.62475170702479,-5.04658524569244
Lagoon,2015-09-01,2014,9,-5.62475170702479,-5.04658524569244
Lagoon,2015-09-01,2013,9,-5.62475170702479,-5.04658524569244
Lagoon,2015-09-01,2011,9,-5.62475170702479,-5.04658524569244
Lagoon,2015-09-01,2007,9,-5.62475170702479,-5.04658524569244
Lagoon,2015-09-01,2012,9,-5.62475170702479,-5.04658524569244
Lagoon,2015-09-01,2008,9,-5.62475170702479,-5.04658524569244
Lagoon,2015-09-01,2009,9,-5.62475170702479,-5.04658524569244
Lagoon,2015-10-01,2010,10,-5.16768459834711,-4.59215841521375
Lagoon,2015-10-01,2014,10,-5.16768459834711,-4.59215841521375
Lagoon,2015-10-01,2013,10,-5.16768459834711,-4.59215841521375
Lagoon,2015-10-01,2011,10,-5.16768459834711,-4.59215841521375
Lagoon,2015-10-01,2007,10,-5.16768459834711,-4.59215841521375
Lagoon,2015-10-01,2012,10,-5.16768459834711,-4.59215841521375
Lagoon,2015-10-01,2008,10,-5.16768459834711,-4.59215841521375
Lagoon,2015-10-01,2009,10,-5.16768459834711,-4.59215841521375
Lagoon,2015-11-01,2010,11,-4.72336390206612,-4.14961399610836
Lagoon,2015-11-01,2014,11,-4.72336390206612,-4.14961399610836
Lagoon,2015-11-01,2013,11,-4.72336390206612,-4.14961399610836
Lagoon,2015-11-01,2011,11,-4.72336390206612,-4.14961399610836
Lagoon,2015-11-01,2007,11,-4.72336390206612,-4.14961399610836
Lagoon,2015-11-01,2012,11,-4.72336390206612,-4.14961399610836
Lagoon,2015-11-01,2008,11,-4.72336390206612,-4.14961399610836
Lagoon,2015-11-01,2009,11,-4.72336390206612,-4.14961399610836
Lagoon,2015-12-01,2010,12,-4.24284820454545,-3.67293431459272
Lagoon,2015-12-01,2014,12,-4.24284820454545,-3.67293431459272
Lagoon,2015-12-01,2013,12,-4.24284820454545,-3.67293431459272
Lagoon,2015-12-01,2011,12,-4.24284820454545,-3.67293431459272
Lagoon,2015-12-01,2007,12,-4.24284820454545,-3.67293431459272
Lagoon,2015-12-01,2012,12,-4.24284820454545,-3.67293431459272
Lagoon,2015-12-01,2008,12,-4.24284820454545,-3.67293431459272
Lagoon,2015-12-01,2009,12,-4.24284820454545,-3.67293431459272
Lagoon,2016-01-01,2010,1,-6.0998662125,-5.52112287369352
Lagoon,2016-01-01,2014,1,-6.0998662125,-5.52112287369352
Lagoon,2016-01-01,2013,1,-6.0998662125,-5.52112287369352
Lagoon,2016-01-01,2011,1,-6.0998662125,-5.52112287369352
Lagoon,2016-01-01,2007,1,-6.0998662125,-5.52112287369352
Lagoon,2016-01-01,2012,1,-6.0998662125,-5.52112287369352
Lagoon,2016-01-01,2015,1,-6.0998662125,-5.52112287369352
Lagoon,2016-01-01,2008,1,-6.0998662125,-5.52112287369352
Lagoon,2016-01-01,2009,1,-6.0998662125,-5.52112287369352
Lagoon,2016-02-01,2010,2,-6.11941338371212,-5.54216213836354
Lagoon,2016-02-01,2014,2,-6.11941338371212,-5.54216213836354
Lagoon,2016-02-01,2013,2,-6.11941338371212,-5.54216213836354
Lagoon,2016-02-01,2011,2,-6.11941338371212,-5.54216213836354
Lagoon,2016-02-01,2007,2,-6.11941338371212,-5.54216213836354
Lagoon,2016-02-01,2012,2,-6.11941338371212,-5.54216213836354
Lagoon,2016-02-01,2015,2,-6.11941338371212,-5.54216213836354
Lagoon,2016-02-01,2008,2,-6.11941338371212,-5.54216213836354
Lagoon,2016-02-01,2009,2,-6.11941338371212,-5.54216213836354
Lagoon,2016-03-01,2010,3,-6.13580067386364,-5.55960580798982
Lagoon,2016-03-01,2014,3,-6.13580067386364,-5.55960580798982
Lagoon,2016-03-01,2013,3,-6.13580067386364,-5.55960580798982
Lagoon,2016-03-01,2011,3,-6.13580067386364,-5.55960580798982
Lagoon,2016-03-01,2007,3,-6.13580067386364,-5.55960580798982
Lagoon,2016-03-01,2012,3,-6.13580067386364,-5.55960580798982
Lagoon,2016-03-01,2015,3,-6.13580067386364,-5.55960580798982
Lagoon,2016-03-01,2008,3,-6.13580067386364,-5.55960580798982
Lagoon,2016-03-01,2009,3,-6.13580067386364,-5.55960580798982
Lagoon,2016-04-01,2010,4,-6.12661497310606,-5.55733933605832
Lagoon,2016-04-01,2014,4,-6.12661497310606,-5.55733933605832
Lagoon,2016-04-01,2013,4,-6.12661497310606,-5.55733933605832
Lagoon,2016-04-01,2011,4,-6.12661497310606,-5.55733933605832
Lagoon,2016-04-01,2007,4,-6.12661497310606,-5.55733933605832
Lagoon,2016-04-01,2012,4,-6.12661497310606,-5.55733933605832
Lagoon,2016-04-01,2015,4,-6.12661497310606,-5.55733933605832
Lagoon,2016-04-01,2008,4,-6.12661497310606,-5.55733933605832
Lagoon,2016-04-01,2009,4,-6.12661497310606,-5.55733933605832
Lagoon,2016-05-01,2010,5,-6.08197246742424,-5.51124161375311
Lagoon,2016-05-01,2014,5,-6.08197246742424,-5.51124161375311
Lagoon,2016-05-01,2013,5,-6.08197246742424,-5.51124161375311
Lagoon,2016-05-01,2011,5,-6.08197246742424,-5.51124161375311
Lagoon,2016-05-01,2007,5,-6.08197246742424,-5.51124161375311
Lagoon,2016-05-01,2012,5,-6.08197246742424,-5.51124161375311
Lagoon,2016-05-01,2015,5,-6.08197246742424,-5.51124161375311
Lagoon,2016-05-01,2008,5,-6.08197246742424,-5.51124161375311
Lagoon,2016-05-01,2009,5,-6.08197246742424,-5.51124161375311
Lagoon,2016-06-01,2010,6,-5.96318298522727,-5.38562991717162
Lagoon,2016-06-01,2014,6,-5.96318298522727,-5.38562991717162
Lagoon,2016-06-01,2013,6,-5.96318298522727,-5.38562991717162
Lagoon,2016-06-01,2011,6,-5.96318298522727,-5.38562991717162
Lagoon,2016-06-01,2007,6,-5.96318298522727,-5.38562991717162
Lagoon,2016-06-01,2012,6,-5.96318298522727,-5.38562991717162
Lagoon,2016-06-01,2015,6,-5.96318298522727,-5.38562991717162
Lagoon,2016-06-01,2008,6,-5.96318298522727,-5.38562991717162
Lagoon,2016-06-01,2009,6,-5.96318298522727,-5.38562991717162
Lagoon,2016-07-01,2010,7,-5.71458117992424,-5.14063920497108
Lagoon,2016-07-01,2014,7,-5.71458117992424,-5.14063920497108
Lagoon,2016-07-01,2013,7,-5.71458117992424,-5.14063920497108
Lagoon,2016-07-01,2011,7,-5.71458117992424,-5.14063920497108
Lagoon,2016-07-01,2007,7,-5.71458117992424,-5.14063920497108
Lagoon,2016-07-01,2012,7,-5.71458117992424,-5.14063920497108
