area,date,cohort,month,d18O,d18O_cor,d18O_W
Lagoon,2018-12-01,2013,12,-3.7900299,-3.74873321564726,-5.49063973063973
Lagoon,2018-12-01,2014,12,-3.7900299,-3.74873321564726,-5.49063973063973
Lagoon,2018-12-01,2008,12,-3.7900299,-3.74873321564726,-5.49063973063973
Lagoon,2018-12-01,2010,12,-3.7900299,-3.74873321564726,-5.49063973063973
Lagoon,2018-12-01,2017,12,-3.7900299,-3.74873321564726,-5.49063973063973
Lagoon,2018-12-01,2011,12,-3.7900299,-3.74873321564726,-5.49063973063973
Lagoon,2019-01-01,2016,1,-7.12124845263158,-6.59492389586692,-4.78840579710145
Lagoon,2019-01-01,2013,1,-7.12124845263158,-6.59492389586692,-4.78840579710145
Lagoon,2019-01-01,2014,1,-7.12124845263158,-6.59492389586692,-4.78840579710145
Lagoon,2019-01-01,2010,1,-7.12124845263158,-6.59492389586692,-4.78840579710145
Lagoon,2019-01-01,2018,1,-7.12124845263158,-6.59492389586692,-4.78840579710145
Lagoon,2019-01-01,2017,1,-7.12124845263158,-6.59492389586692,-4.78840579710145
Lagoon,2019-01-01,2011,1,-7.12124845263158,-6.59492389586692,-4.78840579710145
Lagoon,2019-02-01,2016,2,-7.05520423110048,-6.6474391418546,-5.1536231884058
Lagoon,2019-02-01,2013,2,-7.05520423110048,-6.6474391418546,-5.1536231884058
Lagoon,2019-02-01,2014,2,-7.05520423110048,-6.6474391418546,-5.1536231884058
Lagoon,2019-02-01,2010,2,-7.05520423110048,-6.6474391418546,-5.1536231884058
Lagoon,2019-02-01,2018,2,-7.05520423110048,-6.6474391418546,-5.1536231884058
Lagoon,2019-02-01,2017,2,-7.05520423110048,-6.6474391418546,-5.1536231884058
Lagoon,2019-02-01,2011,2,-7.05520423110048,-6.6474391418546,-5.1536231884058
Lagoon,2019-03-01,2016,3,-6.84936718086124,-6.54252778092019,-4.9
Lagoon,2019-03-01,2013,3,-6.84936718086124,-6.54252778092019,-4.9
Lagoon,2019-03-01,2014,3,-6.84936718086124,-6.54252778092019,-4.9
Lagoon,2019-03-01,2010,3,-6.84936718086124,-6.54252778092019,-4.9
Lagoon,2019-03-01,2018,3,-6.84936718086124,-6.54252778092019,-4.9
Lagoon,2019-03-01,2017,3,-6.84936718086124,-6.54252778092019,-4.9
Lagoon,2019-03-01,2011,3,-6.84936718086124,-6.54252778092019,-4.9
Lagoon,2019-04-01,2016,4,-6.70497956794258,-6.40463438486466,-4.715
Lagoon,2019-04-01,2013,4,-6.70497956794258,-6.40463438486466,-4.715
Lagoon,2019-04-01,2014,4,-6.70497956794258,-6.40463438486466,-4.715
Lagoon,2019-04-01,2010,4,-6.70497956794258,-6.40463438486466,-4.715
Lagoon,2019-04-01,2018,4,-6.70497956794258,-6.40463438486466,-4.715
Lagoon,2019-04-01,2017,4,-6.70497956794258,-6.40463438486466,-4.715
Lagoon,2019-04-01,2011,4,-6.70497956794258,-6.40463438486466,-4.715
Lagoon,2019-05-01,2016,5,-6.80550787703349,-6.50326749448189,-4.53
Lagoon,2019-05-01,2013,5,-6.80550787703349,-6.50326749448189,-4.53
Lagoon,2019-05-01,2014,5,-6.80550787703349,-6.50326749448189,-4.53
Lagoon,2019-05-01,2010,5,-6.80550787703349,-6.50326749448189,-4.53
Lagoon,2019-05-01,2018,5,-6.80550787703349,-6.50326749448189,-4.53
Lagoon,2019-05-01,2017,5,-6.80550787703349,-6.50326749448189,-4.53
Lagoon,2019-05-01,2011,5,-6.80550787703349,-6.50326749448189,-4.53
Lagoon,2019-06-01,2016,6,-6.75779638038278,-6.47362777770127,-4.345
Lagoon,2019-06-01,2013,6,-6.75779638038278,-6.47362777770127,-4.345
Lagoon,2019-06-01,2014,6,-6.75779638038278,-6.47362777770127,-4.345
Lagoon,2019-06-01,2010,6,-6.75779638038278,-6.47362777770127,-4.345
Lagoon,2019-06-01,2018,6,-6.75779638038278,-6.47362777770127,-4.345
Lagoon,2019-06-01,2017,6,-6.75779638038278,-6.47362777770127,-4.345
Lagoon,2019-06-01,2011,6,-6.75779638038278,-6.47362777770127,-4.345
Lagoon,2019-07-01,2016,7,-6.57321600861244,-6.29984161982212,-4.16
Lagoon,2019-07-01,2013,7,-6.57321600861244,-6.29984161982212,-4.16
Lagoon,2019-07-01,2014,7,-6.57321600861244,-6.29984161982212,-4.16
Lagoon,2019-07-01,2010,7,-6.57321600861244,-6.29984161982212,-4.16
Lagoon,2019-07-01,2018,7,-6.57321600861244,-6.29984161982212,-4.16
Lagoon,2019-07-01,2017,7,-6.57321600861244,-6.29984161982212,-4.16
Lagoon,2019-07-01,2011,7,-6.57321600861244,-6.29984161982212,-4.16
Lagoon,2019-08-01,2016,8,-6.19416951722488,-6.00382592315349,-4.51016835016835
Lagoon,2019-08-01,2013,8,-6.19416951722488,-6.00382592315349,-4.51016835016835
Lagoon,2019-08-01,2014,8,-6.19416951722488,-6.00382592315349,-4.51016835016835
Lagoon,2019-08-01,2010,8,-6.19416951722488,-6.00382592315349,-4.51016835016835
Lagoon,2019-08-01,2018,8,-6.19416951722488,-6.00382592315349,-4.51016835016835
Lagoon,2019-08-01,2017,8,-6.19416951722488,-6.00382592315349,-4.51016835016835
Lagoon,2019-08-01,2011,8,-6.19416951722488,-6.00382592315349,-4.51016835016835
Lagoon,2019-09-01,2016,9,-5.74151365454546,-5.58021715107394,-4.65723905723906
Lagoon,2019-09-01,2013,9,-5.74151365454546,-5.58021715107394,-4.65723905723906
Lagoon,2019-09-01,2014,9,-5.74151365454546,-5.58021715107394,-4.65723905723906
Lagoon,2019-09-01,2010,9,-5.74151365454546,-5.58021715107394,-4.65723905723906
Lagoon,2019-09-01,2018,9,-5.74151365454546,-5.58021715107394,-4.65723905723906
Lagoon,2019-09-01,2017,9,-5.74151365454546,-5.58021715107394,-4.65723905723906
Lagoon,2019-09-01,2011,9,-5.74151365454546,-5.58021715107394,-4.65723905723906
Lagoon,2019-10-01,2016,10,-5.17018240574163,-5.07232454598563,-4.86967452300786
Lagoon,2019-10-01,2013,10,-5.17018240574163,-5.07232454598563,-4.86967452300786
Lagoon,2019-10-01,2014,10,-5.17018240574163,-5.07232454598563,-4.86967452300786
Lagoon,2019-10-01,2010,10,-5.17018240574163,-5.07232454598563,-4.86967452300786
Lagoon,2019-10-01,2018,10,-5.17018240574163,-5.07232454598563,-4.86967452300786
Lagoon,2019-10-01,2017,10,-5.17018240574163,-5.07232454598563,-4.86967452300786
Lagoon,2019-10-01,2011,10,-5.17018240574163,-5.07232454598563,-4.86967452300786
Lagoon,2019-11-01,2016,11,-4.61096467894737,-4.52473913240535,-5.29454545454546
Lagoon,2019-11-01,2013,11,-4.61096467894737,-4.52473913240535,-5.29454545454546
Lagoon,2019-11-01,2014,11,-4.61096467894737,-4.52473913240535,-5.29454545454546
Lagoon,2019-11-01,2010,11,-4.61096467894737,-4.52473913240535,-5.29454545454546
Lagoon,2019-11-01,2018,11,-4.61096467894737,-4.52473913240535,-5.29454545454546
Lagoon,2019-11-01,2017,11,-4.61096467894737,-4.52473913240535,-5.29454545454546
Lagoon,2019-11-01,2011,11,-4.61096467894737,-4.52473913240535,-5.29454545454546
Lagoon,2019-12-01,2016,12,-3.82015126315789,-3.71169713256685,-5.49063973063973
Lagoon,2019-12-01,2013,12,-3.82015126315789,-3.71169713256685,-5.49063973063973
Lagoon,2019-12-01,2014,12,-3.82015126315789,-3.71169713256685,-5.49063973063973
Lagoon,2019-12-01,2010,12,-3.82015126315789,-3.71169713256685,-5.49063973063973
Lagoon,2019-12-01,2018,12,-3.82015126315789,-3.71169713256685,-5.49063973063973
Lagoon,2019-12-01,2017,12,-3.82015126315789,-3.71169713256685,-5.49063973063973
Lagoon,2019-12-01,2011,12,-3.82015126315789,-3.71169713256685,-5.49063973063973
Lagoon,2020-01-01,2016,1,-5.15468081052632,-5.05118367944754,-4.78840579710145
Lagoon,2020-01-01,2013,1,-5.15468081052632,-5.05118367944754,-4.78840579710145
Lagoon,2020-01-01,2014,1,-5.15468081052632,-5.05118367944754,-4.78840579710145
Lagoon,2020-01-01,2010,1,-5.15468081052632,-5.05118367944754,-4.78840579710145
Lagoon,2020-01-01,2018,1,-5.15468081052632,-5.05118367944754,-4.78840579710145
Lagoon,2020-01-01,2017,1,-5.15468081052632,-5.05118367944754,-4.78840579710145
Lagoon,2020-01-01,2011,1,-5.15468081052632,-5.05118367944754,-4.78840579710145
Lagoon,2020-02-01,2016,2,-5.70526591244019,-5.53273719342136,-5.1536231884058
Lagoon,2020-02-01,2013,2,-5.70526591244019,-5.53273719342136,-5.1536231884058
Lagoon,2020-02-01,2014,2,-5.70526591244019,-5.53273719342136,-5.1536231884058
Lagoon,2020-02-01,2010,2,-5.70526591244019,-5.53273719342136,-5.1536231884058
Lagoon,2020-02-01,2018,2,-5.70526591244019,-5.53273719342136,-5.1536231884058
Lagoon,2020-02-01,2017,2,-5.70526591244019,-5.53273719342136,-5.1536231884058
Lagoon,2020-02-01,2011,2,-5.70526591244019,-5.53273719342136,-5.1536231884058
Lagoon,2020-03-01,2016,3,-6.02676157129187,-5.86246222954317,-4.9
Lagoon,2020-03-01,2013,3,-6.02676157129187,-5.86246222954317,-4.9
Lagoon,2020-03-01,2014,3,-6.02676157129187,-5.86246222954317,-4.9
Lagoon,2020-03-01,2010,3,-6.02676157129187,-5.86246222954317,-4.9
Lagoon,2020-03-01,2018,3,-6.02676157129187,-5.86246222954317,-4.9
Lagoon,2020-03-01,2017,3,-6.02676157129187,-5.86246222954317,-4.9
Lagoon,2020-03-01,2011,3,-6.02676157129187,-5.86246222954317,-4.9
Lagoon,2020-04-01,2016,4,-5.94762917655502,-5.87900792734627,-4.715
Lagoon,2020-04-01,2013,4,-5.94762917655502,-5.87900792734627,-4.715
Lagoon,2020-04-01,2014,4,-5.94762917655502,-5.87900792734627,-4.715
Lagoon,2020-04-01,2010,4,-5.94762917655502,-5.87900792734627,-4.715
Lagoon,2020-04-01,2018,4,-5.94762917655502,-5.87900792734627,-4.715
Lagoon,2020-04-01,2017,4,-5.94762917655502,-5.87900792734627,-4.715
Lagoon,2020-04-01,2011,4,-5.94762917655502,-5.87900792734627,-4.715
Lagoon,2020-05-01,2016,5,-5.82514800956938,-5.78341753511489,-4.53
Lagoon,2020-05-01,2013,5,-5.82514800956938,-5.78341753511489,-4.53
Lagoon,2020-05-01,2014,5,-5.82514800956938,-5.78341753511489,-4.53
Lagoon,2020-05-01,2010,5,-5.82514800956938,-5.78341753511489,-4.53
Lagoon,2020-05-01,2018,5,-5.82514800956938,-5.78341753511489,-4.53
Lagoon,2020-05-01,2017,5,-5.82514800956938,-5.78341753511489,-4.53
Lagoon,2020-05-01,2011,5,-5.82514800956938,-5.78341753511489,-4.53
Lagoon,2020-06-01,2016,6,-5.70275966650718,-5.64404399321417,-4.345
Lagoon,2020-06-01,2013,6,-5.70275966650718,-5.64404399321417,-4.345
Lagoon,2020-06-01,2014,6,-5.70275966650718,-5.64404399321417,-4.345
Lagoon,2020-06-01,2010,6,-5.70275966650718,-5.64404399321417,-4.345
Lagoon,2020-06-01,2018,6,-5.70275966650718,-5.64404399321417,-4.345
Lagoon,2020-06-01,2017,6,-5.70275966650718,-5.64404399321417,-4.345
Lagoon,2020-06-01,2011,6,-5.70275966650718,-5.64404399321417,-4.345
Lagoon,2020-07-01,2016,7,-5.55605145550239,-5.47156106936739,-4.16
Lagoon,2020-07-01,2013,7,-5.55605145550239,-5.47156106936739,-4.16
Lagoon,2020-07-01,2014,7,-5.55605145550239,-5.47156106936739,-4.16
Lagoon,2020-07-01,2010,7,-5.55605145550239,-5.47156106936739,-4.16
Lagoon,2020-07-01,2018,7,-5.55605145550239,-5.47156106936739,-4.16
Lagoon,2020-07-01,2017,7,-5.55605145550239,-5.47156106936739,-4.16
Lagoon,2020-07-01,2011,7,-5.55605145550239,-5.47156106936739,-4.16
Lagoon,2020-08-01,2016,8,-5.39500194832536,-5.33859841839023,-4.51016835016835
Lagoon,2020-08-01,2013,8,-5.39500194832536,-5.33859841839023,-4.51016835016835
Lagoon,2020-08-01,2014,8,-5.39500194832536,-5.33859841839023,-4.51016835016835
Lagoon,2020-08-01,2010,8,-5.39500194832536,-5.33859841839023,-4.51016835016835
Lagoon,2020-08-01,2018,8,-5.39500194832536,-5.33859841839023,-4.51016835016835
Lagoon,2020-08-01,2017,8,-5.39500194832536,-5.33859841839023,-4.51016835016835
Lagoon,2020-08-01,2011,8,-5.39500194832536,-5.33859841839023,-4.51016835016835
Lagoon,2020-09-01,2016,9,-5.14994679043062,-5.1930665021898,-4.65723905723906
Lagoon,2020-09-01,2013,9,-5.14994679043062,-5.1930665021898,-4.65723905723906
Lagoon,2020-09-01,2014,9,-5.14994679043062,-5.1930665021898,-4.65723905723906
Lagoon,2020-09-01,2010,9,-5.14994679043062,-5.1930665021898,-4.65723905723906
Lagoon,2020-09-01,2018,9,-5.14994679043062,-5.1930665021898,-4.65723905723906
Lagoon,2020-09-01,2017,9,-5.14994679043062,-5.1930665021898,-4.65723905723906
Lagoon,2020-09-01,2011,9,-5.14994679043062,-5.1930665021898,-4.65723905723906
Lagoon,2020-10-01,2016,10,-4.83513445406699,-4.89774945107871,-4.86967452300786
Lagoon,2020-10-01,2013,10,-4.83513445406699,-4.89774945107871,-4.86967452300786
Lagoon,2020-10-01,2014,10,-4.83513445406699,-4.89774945107871,-4.86967452300786
Lagoon,2020-10-01,2010,10,-4.83513445406699,-4.89774945107871,-4.86967452300786
Lagoon,2020-10-01,2018,10,-4.83513445406699,-4.89774945107871,-4.86967452300786
Lagoon,2020-10-01,2017,10,-4.83513445406699,-4.89774945107871,-4.86967452300786
Lagoon,2020-10-01,2011,10,-4.83513445406699,-4.89774945107871,-4.86967452300786
Lagoon,2020-11-01,2016,11,-4.4704756708134,-4.56791601104252,-5.29454545454546
Lagoon,2020-11-01,2013,11,-4.4704756708134,-4.56791601104252,-5.29454545454546
Lagoon,2020-11-01,2014,11,-4.4704756708134,-4.56791601104252,-5.29454545454546
Lagoon,2020-11-01,2010,11,-4.4704756708134,-4.56791601104252,-5.29454545454546
Lagoon,2020-11-01,2018,11,-4.4704756708134,-4.56791601104252,-5.29454545454546
Lagoon,2020-11-01,2017,11,-4.4704756708134,-4.56791601104252,-5.29454545454546
Lagoon,2020-11-01,2011,11,-4.4704756708134,-4.56791601104252,-5.29454545454546
Lagoon,2020-12-01,2016,12,-4.22449227368421,-4.32918912212031,-5.49063973063973
Lagoon,2020-12-01,2013,12,-4.22449227368421,-4.32918912212031,-5.49063973063973
Lagoon,2020-12-01,2014,12,-4.22449227368421,-4.32918912212031,-5.49063973063973
Lagoon,2020-12-01,2010,12,-4.22449227368421,-4.32918912212031,-5.49063973063973
Lagoon,2020-12-01,2018,12,-4.22449227368421,-4.32918912212031,-5.49063973063973
Lagoon,2020-12-01,2017,12,-4.22449227368421,-4.32918912212031,-5.49063973063973
Lagoon,2020-12-01,2011,12,-4.22449227368421,-4.32918912212031,-5.49063973063973
Tributary,2010-01-01,2009,1,-7.3693668,-7.43593644658013,-7.68120183540208
Tributary,2010-02-01,2009,2,-7.81028043636364,-7.82883836294398,-8.0752838402259
Tributary,2010-03-01,2009,3,-8.17182961818182,-8.02714769676286,-7.7
Tributary,2010-04-01,2009,4,-8.21415732727273,-7.93824337118768,-7.25
Tributary,2010-05-01,2009,5,-7.97518213636364,-7.67446212494536,-6.8
Tributary,2010-06-01,2009,6,-7.81821688181818,-7.52389843306654,-6.35
Tributary,2010-07-01,2009,7,-7.73003415454546,-7.44371765912711,-5.9
Tributary,2010-08-01,2009,8,-7.40728537272727,-7.15297669064213,-5.38803607214429
Tributary,2010-09-01,2009,9,-6.98929924545455,-6.7886036507025,-5.12342284569138
Tributary,2010-10-01,2009,10,-6.82175206363636,-6.63706037555092,-5.42066933867736
Tributary,2010-11-01,2009,11,-5.91611545454546,-5.65060403779369,-6.00735871743487
Tributary,2010-12-01,2009,12,-5.351746,-5.2862834165807,-6.52665330661323
Tributary,2011-01-01,2010,1,-7.27883253333333,-6.51800020525039,-7.68120183540208
Tributary,2011-01-01,2009,1,-7.27883253333333,-6.51800020525039,-7.68120183540208
Tributary,2011-02-01,2010,2,-7.17977393636364,-6.63019317627977,-8.0752838402259
Tributary,2011-02-01,2009,2,-7.17977393636364,-6.63019317627977,-8.0752838402259
Tributary,2011-03-01,2010,3,-7.02339656666667,-6.46794770747172,-7.7
Tributary,2011-03-01,2009,3,-7.02339656666667,-6.46794770747172,-7.7
Tributary,2011-04-01,2010,4,-7.21475308484849,-6.66650598365351,-7.25
Tributary,2011-04-01,2009,4,-7.21475308484849,-6.66650598365351,-7.25
Tributary,2011-05-01,2010,5,-7.27177791515152,-6.6144375168459,-6.8
Tributary,2011-05-01,2009,5,-7.27177791515152,-6.6144375168459,-6.8
Tributary,2011-06-01,2010,6,-7.15831613939394,-6.15369096642317,-6.35
Tributary,2011-06-01,2009,6,-7.15831613939394,-6.15369096642317,-6.35
Tributary,2011-07-01,2010,7,-6.51810953939394,-6.00587122819881,-5.9
Tributary,2011-07-01,2009,7,-6.51810953939394,-6.00587122819881,-5.9
Tributary,2011-08-01,2010,8,-7.17066172121212,-6.77631885579425,-5.38803607214429
Tributary,2011-08-01,2009,8,-7.17066172121212,-6.77631885579425,-5.38803607214429
Tributary,2011-09-01,2010,9,-6.89082853333333,-6.59731027991503,-5.12342284569138
Tributary,2011-09-01,2009,9,-6.89082853333333,-6.59731027991503,-5.12342284569138
Tributary,2011-10-01,2010,10,-7.17595268484849,-6.79788045787499,-5.42066933867736
Tributary,2011-10-01,2009,10,-7.17595268484849,-6.79788045787499,-5.42066933867736
Tributary,2011-11-01,2010,11,-6.80646705757576,-6.44786625037996,-6.00735871743487
Tributary,2011-11-01,2009,11,-6.80646705757576,-6.44786625037996,-6.00735871743487
Tributary,2011-12-01,2010,12,-6.58042533333333,-5.91054854147222,-6.52665330661323
Tributary,2011-12-01,2009,12,-6.58042533333333,-5.91054854147222,-6.52665330661323
Tributary,2012-01-01,2010,1,-7.06219696666667,-6.39818827391664,-7.68120183540208
Tributary,2012-01-01,2009,1,-7.06219696666667,-6.39818827391664,-7.68120183540208
Tributary,2012-02-01,2010,2,-7.38406392121212,-6.78567124579514,-8.0752838402259
Tributary,2012-02-01,2009,2,-7.38406392121212,-6.78567124579514,-8.0752838402259
Tributary,2012-03-01,2010,3,-7.66389710909091,-7.11725039856259,-7.7
Tributary,2012-03-01,2009,3,-7.66389710909091,-7.11725039856259,-7.7
Tributary,2012-04-01,2010,4,-7.96048501515152,-7.38103029595667,-7.25
Tributary,2012-04-01,2009,4,-7.96048501515152,-7.38103029595667,-7.25
Tributary,2012-05-01,2010,5,-7.96342443939394,-7.38103567064356,-6.8
Tributary,2012-05-01,2009,5,-7.96342443939394,-7.38103567064356,-6.8
Tributary,2012-06-01,2010,6,-7.55984149090909,-6.99825780082528,-6.35
Tributary,2012-06-01,2009,6,-7.55984149090909,-6.99825780082528,-6.35
Tributary,2012-07-01,2010,7,-7.48988319393939,-6.84427899385595,-5.9
Tributary,2012-07-01,2009,7,-7.48988319393939,-6.84427899385595,-5.9
Tributary,2012-08-01,2010,8,-6.99282655454545,-6.45818277401708,-5.38803607214429
Tributary,2012-08-01,2009,8,-6.99282655454545,-6.45818277401708,-5.38803607214429
Tributary,2012-09-01,2010,9,-6.78324560606061,-6.25073567975445,-5.12342284569138
Tributary,2012-09-01,2009,9,-6.78324560606061,-6.25073567975445,-5.12342284569138
Tributary,2012-10-01,2010,10,-6.87319198787879,-6.40763173779456,-5.42066933867736
Tributary,2012-10-01,2009,10,-6.87319198787879,-6.40763173779456,-5.42066933867736
Tributary,2012-11-01,2010,11,-6.34409562424242,-5.89240542660258,-6.00735871743487
Tributary,2012-11-01,2009,11,-6.34409562424242,-5.89240542660258,-6.00735871743487
Tributary,2012-12-01,2010,12,-5.7203498,-5.52578903613682,-6.52665330661323
Tributary,2012-12-01,2009,12,-5.7203498,-5.52578903613682,-6.52665330661323
Tributary,2013-01-01,2010,1,-7.90448898333333,-7.35490822324947,-7.68120183540208
Tributary,2013-01-01,2012,1,-7.90448898333333,-7.35490822324947,-7.68120183540208
Tributary,2013-01-01,2009,1,-7.90448898333333,-7.35490822324947,-7.68120183540208
Tributary,2013-02-01,2010,2,-7.99796267424242,-7.48052309338064,-8.0752838402259
Tributary,2013-02-01,2012,2,-7.99796267424242,-7.48052309338064,-8.0752838402259
Tributary,2013-02-01,2009,2,-7.99796267424242,-7.48052309338064,-8.0752838402259
Tributary,2013-03-01,2010,3,-8.05307687878788,-7.56244384159264,-7.7
Tributary,2013-03-01,2012,3,-8.05307687878788,-7.56244384159264,-7.7
Tributary,2013-03-01,2009,3,-8.05307687878788,-7.56244384159264,-7.7
Tributary,2013-04-01,2010,4,-7.98855651666667,-7.61488536402648,-7.25
Tributary,2013-04-01,2012,4,-7.98855651666667,-7.61488536402648,-7.25
Tributary,2013-04-01,2009,4,-7.98855651666667,-7.61488536402648,-7.25
Tributary,2013-05-01,2010,5,-7.60452073939394,-7.24111876019816,-6.8
Tributary,2013-05-01,2012,5,-7.60452073939394,-7.24111876019816,-6.8
Tributary,2013-05-01,2009,5,-7.60452073939394,-7.24111876019816,-6.8
Tributary,2013-06-01,2010,6,-7.67491995,-7.31231816613756,-6.35
Tributary,2013-06-01,2012,6,-7.67491995,-7.31231816613756,-6.35
Tributary,2013-06-01,2009,6,-7.67491995,-7.31231816613756,-6.35
Tributary,2013-07-01,2010,7,-7.47415727424242,-7.24505474515718,-5.9
Tributary,2013-07-01,2012,7,-7.47415727424242,-7.24505474515718,-5.9
Tributary,2013-07-01,2009,7,-7.47415727424242,-7.24505474515718,-5.9
Tributary,2013-08-01,2010,8,-7.5855614530303,-7.48995817872225,-5.38803607214429
Tributary,2013-08-01,2012,8,-7.5855614530303,-7.48995817872225,-5.38803607214429
Tributary,2013-08-01,2009,8,-7.5855614530303,-7.48995817872225,-5.38803607214429
Tributary,2013-09-01,2010,9,-7.27677493636364,-7.34721219372152,-5.12342284569138
Tributary,2013-09-01,2012,9,-7.27677493636364,-7.34721219372152,-5.12342284569138
Tributary,2013-09-01,2009,9,-7.27677493636364,-7.34721219372152,-5.12342284569138
Tributary,2013-10-01,2010,10,-6.86158126212121,-6.8636018184794,-5.42066933867736
Tributary,2013-10-01,2012,10,-6.86158126212121,-6.8636018184794,-5.42066933867736
Tributary,2013-10-01,2009,10,-6.86158126212121,-6.8636018184794,-5.42066933867736
Tributary,2013-11-01,2010,11,-6.43418897727273,-6.25349826585393,-6.00735871743487
Tributary,2013-11-01,2012,11,-6.43418897727273,-6.25349826585393,-6.00735871743487
Tributary,2013-11-01,2009,11,-6.43418897727273,-6.25349826585393,-6.00735871743487
Tributary,2013-12-01,2010,12,-5.87393471666667,-5.70284634924783,-6.52665330661323
Tributary,2013-12-01,2012,12,-5.87393471666667,-5.70284634924783,-6.52665330661323
Tributary,2013-12-01,2009,12,-5.87393471666667,-5.70284634924783,-6.52665330661323
Tributary,2014-01-01,2010,1,-8.39235426923077,-8.4115277306829,-7.68120183540208
Tributary,2014-01-01,2012,1,-8.39235426923077,-8.4115277306829,-7.68120183540208
Tributary,2014-01-01,2013,1,-8.39235426923077,-8.4115277306829,-7.68120183540208
Tributary,2014-01-01,2009,1,-8.39235426923077,-8.4115277306829,-7.68120183540208
Tributary,2014-02-01,2010,2,-8.33395017062937,-8.37663706418396,-8.0752838402259
Tributary,2014-02-01,2012,2,-8.33395017062937,-8.37663706418396,-8.0752838402259
Tributary,2014-02-01,2013,2,-8.33395017062937,-8.37663706418396,-8.0752838402259
Tributary,2014-02-01,2009,2,-8.33395017062937,-8.37663706418396,-8.0752838402259
Tributary,2014-03-01,2010,3,-8.28321118601399,-8.31623418208144,-7.7
Tributary,2014-03-01,2012,3,-8.28321118601399,-8.31623418208144,-7.7
Tributary,2014-03-01,2013,3,-8.28321118601399,-8.31623418208144,-7.7
Tributary,2014-03-01,2009,3,-8.28321118601399,-8.31623418208144,-7.7
Tributary,2014-04-01,2010,4,-8.50305750839161,-8.49822510984384,-7.25
